datetime,open,high,low,close,volume,sentiment,sentiment_diff,sentiment_ma3,sentiment_vol7,symbol
2018-05-01,0.5,1.5,0.5,0.6114,501175824.1,0.0,0.0,0.0,0.0,XRPUSDT
2018-06-01,0.6114,0.707,0.42393,0.46796,1018111998.02,0.0,0.0,0.0,0.0,XRPUSDT
2018-07-01,0.46797,0.52525,0.4236,0.4353,1059865082.4,0.0,0.0,0.0,0.0,XRPUSDT
2018-08-01,0.4353,0.46382,0.24672,0.3353,1534444827.25,0.0,0.0,0.0,0.0,XRPUSDT
2018-09-01,0.3353,0.8,0.25261,0.58257,4453105914.24,0.0,0.0,0.0,0.0,XRPUSDT
2018-10-01,0.58257,0.6059,0.37685,0.45418,3093911100.5,0.0,0.0,0.0,0.0,XRPUSDT
2018-11-01,0.45418,0.56878,0.32802,0.36466,3739086165.0,0.0,0.0,0.0,0.0,XRPUSDT
2018-12-01,0.36492,0.45,0.2805,0.34849,3097036552.1,0.0,0.0,0.0,0.0,XRPUSDT
2019-01-01,0.34864,0.37963,0.28089,0.30911,1913026551.4,0.0,0.0,0.0,0.0,XRPUSDT
2019-02-01,0.3092,0.34777,0.28809,0.3139,2260644351.4,0.0,0.0,0.0,0.0,XRPUSDT
2019-03-01,0.31386,0.32555,0.29,0.30889,1573473043.5,0.0,0.0,0.0,0.0,XRPUSDT
2019-04-01,0.30889,0.37999,0.28455,0.3087,2906182663.2,0.0,0.0,0.0,0.0,XRPUSDT
2019-05-01,0.30855,0.479,0.29061,0.43851,5131023824.1,0.0,0.0,0.0,0.0,XRPUSDT
2019-06-01,0.43849,0.50999,0.37,0.3962,4662373312.4,0.0,0.0,0.0,0.0,XRPUSDT
2019-07-01,0.39637,0.42298,0.286,0.31959,2815323572.6,0.0,0.0,0.0,0.0,XRPUSDT
2019-08-01,0.3195,0.331,0.243,0.25747,1772167773.1,0.0,0.0,0.0,0.0,XRPUSDT
2019-09-01,0.25747,0.32631,0.21333,0.2566,3148158833.1,0.0,0.0,0.0,0.0,XRPUSDT
2019-10-01,0.25659,0.312,0.24159,0.29452,3766994347.0,0.0,0.0,0.0,0.0,XRPUSDT
2019-11-01,0.29459,0.3149,0.20013,0.2255,2893450142.0,0.0,0.0,0.0,0.0,XRPUSDT
2019-12-01,0.22549,0.232,0.175,0.19295,2175034489.2,0.0,0.0,0.0,0.0,XRPUSDT
2020-01-01,0.19285,0.25456,0.1845,0.23946,3904624780.4,0.0,0.0,0.0,0.0,XRPUSDT
2020-02-01,0.23947,0.34676,0.22271,0.22892,7128673325.2,0.0,0.0,0.0,0.0,XRPUSDT
2020-03-01,0.22897,0.24629,0.10129,0.17353,8903293506.5,0.0,0.0,0.0,0.0,XRPUSDT
2020-04-01,0.17359,0.2359,0.16783,0.21135,4616526273.5,0.0,0.0,0.0,0.0,XRPUSDT
2020-05-01,0.21135,0.22667,0.178,0.20245,4027279018.1,0.0,0.0,0.0,0.0,XRPUSDT
2020-06-01,0.20241,0.2147,0.169,0.17533,2950092000.9,0.0,0.0,0.0,0.0,XRPUSDT
2020-07-01,0.17533,0.26042,0.172,0.25939,6007812785.1,0.0,0.0,0.0,0.0,XRPUSDT
2020-08-01,0.25938,0.32689,0.2476,0.28115,10548893588.5,0.0,0.0,0.0,0.0,XRPUSDT
2020-09-01,0.28115,0.304,0.21944,0.24171,5247413190.9,0.0,0.0,0.0,0.0,XRPUSDT
2020-10-01,0.24172,0.26357,0.22829,0.23968,4889380538.1,0.0,0.0,0.0,0.0,XRPUSDT
2020-11-01,0.2396,0.78068,0.22772,0.66417,21961294136.8,0.0,0.0,0.0,0.0,XRPUSDT
2020-12-01,0.66378,0.681,0.17351,0.21959,41486760832.8,0.0,0.0,0.0,0.0,XRPUSDT
2021-01-01,0.21953,0.5178,0.21084,0.49507,43038772933.0,0.0,0.0,0.0,0.0,XRPUSDT
2021-02-01,0.49516,0.755,0.3401,0.41565,45088596364.5,0.0,0.0,0.0,0.0,XRPUSDT
2021-03-01,0.4157,0.6,0.41207,0.56982,21854419908.3,0.0,0.0,0.0,0.0,XRPUSDT
2021-04-01,0.5698,1.96689,0.54864,1.5988,49139441419.8,0.0,0.0,0.0,0.0,XRPUSDT
2021-05-01,1.5989,1.7658,0.65,1.0409,39720655579.17,0.0,0.0,0.0,0.0,XRPUSDT
2021-06-01,1.0409,1.1,0.509,0.7063,19414283343.76,0.0,0.0,0.0,0.0,XRPUSDT
2021-07-01,0.7062,0.7697,0.5157,0.746,12413298052.9,0.0,0.0,0.0,0.0,XRPUSDT
2021-08-01,0.7461,1.35,0.6952,1.1856,19146044440.37,0.0,0.0,0.0,0.0,XRPUSDT
2021-09-01,1.1856,1.4151,0.8582,0.9533,14520312246.25,0.0,0.0,0.0,0.0,XRPUSDT
2021-10-01,0.9535,1.23,0.9443,1.1128,13569693703.72,0.0,0.0,0.0,0.0,XRPUSDT
2021-11-01,1.1128,1.3493,0.8825,0.9983,12427758072.0,0.0,0.0,0.0,0.0,XRPUSDT
2021-12-01,0.9984,1.0173,0.6,0.8297,11712123003.04,0.0,0.0,0.0,0.0,XRPUSDT
2022-01-01,0.8298,0.8667,0.5489,0.6174,8499112851.12,0.0,0.0,0.0,0.0,XRPUSDT
2022-02-01,0.6174,0.9168,0.5886,0.7809,12608448069.0,0.0,0.0,0.0,0.0,XRPUSDT
2022-03-01,0.7809,0.93,0.6942,0.8148,9995160875.0,0.0,0.0,0.0,0.0,XRPUSDT
2022-04-01,0.8149,0.8519,0.5663,0.5845,7305278192.0,0.0,0.0,0.0,0.0,XRPUSDT
2022-05-01,0.5845,0.6572,0.3361,0.4217,14481678531.18,0.0,0.0,0.0,0.0,XRPUSDT
2022-06-01,0.4217,0.4266,0.2872,0.3321,12126791937.78,0.0,0.0,0.0,0.0,XRPUSDT
2022-07-01,0.332,0.4099,0.302,0.3792,8609684001.0,0.0,0.0,0.0,0.0,XRPUSDT
