datetime,open,high,low,close,volume,sentiment,sentiment_diff,sentiment_ma3,sentiment_vol7,symbol
2025-08-18 23:30:00,184.24,184.37,182.44,182.94,40568.442,0.2,-0.08000000000000002,0.2000000000000001,0.14256159905040824,SOLUSDT
2025-08-19 00:00:00,182.94,183.46,181.92,181.94,46057.427,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 00:30:00,181.93,185.03,181.21,185.01,94968.946,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 01:00:00,185.0,185.87,184.17,184.18,71233.739,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 01:30:00,184.18,184.2,182.63,183.1,40840.163,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 02:00:00,183.1,183.24,182.03,182.62,38356.292,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 02:30:00,182.62,183.11,181.96,182.18,43351.877,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 03:00:00,182.18,182.21,180.73,180.74,78009.126,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 03:30:00,180.74,181.0,178.17,178.52,271193.488,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 04:00:00,178.52,178.74,177.32,178.06,159721.429,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 04:30:00,178.07,180.09,178.05,180.06,58766.888,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 05:00:00,180.06,180.59,179.28,179.96,48223.983,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 05:30:00,179.96,180.4,179.59,179.79,30267.721,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 06:00:00,179.79,180.59,179.4,180.05,42692.365,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 06:30:00,180.04,180.4,179.68,180.09,41695.877,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 07:00:00,180.1,180.18,178.97,179.45,33936.806,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 07:30:00,179.44,180.13,179.01,180.11,37526.882,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 08:00:00,180.12,180.33,179.11,180.01,44246.182,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
2025-08-19 08:30:00,180.02,180.93,179.46,180.45,39179.644,0.12,-0.08000000000000002,0.2000000000000001,0.15485784571971872,SOLUSDT
