datetime,open,high,low,close,volume,sentiment,sentiment_diff,sentiment_ma3,sentiment_vol7,symbol
2020-08-01,2.09,6.8,2.0,6.2718,320147840.87,0.0,0.0,0.0,0.0,DOTUSDT
2020-09-01,6.2712,6.8619,3.5321,4.3458,372190799.54,0.0,0.0,0.0,0.0,DOTUSDT
2020-10-01,4.3459,4.95,3.6,4.1854,187625469.89,0.0,0.0,0.0,0.0,DOTUSDT
2020-11-01,4.1833,6.0857,3.8842,5.3767,268356318.29,0.0,0.0,0.0,0.0,DOTUSDT
2020-12-01,5.378,9.51,4.54,9.2619,302844432.32,0.0,0.0,0.0,0.0,DOTUSDT
2021-01-01,9.262,19.4,7.1642,16.1128,908906634.92,0.0,0.0,0.0,0.0,DOTUSDT
2021-02-01,16.1153,42.2848,15.5807,33.8,532078044.03,0.0,0.0,0.0,0.0,DOTUSDT
2021-03-01,33.7964,40.1,27.4586,37.0765,284242872.54,0.0,0.0,0.0,0.0,DOTUSDT
2021-04-01,37.0784,48.36,26.6355,36.522,335727098.254,0.0,0.0,0.0,0.0,DOTUSDT
2021-05-01,36.511,49.78,13.638,23.264,792868441.911,0.0,0.0,0.0,0.0,DOTUSDT
2021-06-01,23.273,28.6,13.0,16.402,506119390.903,0.0,0.0,0.0,0.0,DOTUSDT
2021-07-01,16.4,17.668,10.373,16.784,381665563.868,0.0,0.0,0.0,0.0,DOTUSDT
2021-08-01,16.779,31.95,16.539,31.35,505905938.115,0.0,0.0,0.0,0.0,DOTUSDT
2021-09-01,31.34,38.77,22.66,28.62,556145972.104,0.0,0.0,0.0,0.0,DOTUSDT
2021-10-01,28.61,46.39,28.5,42.77,390162018.217,0.0,0.0,0.0,0.0,DOTUSDT
2021-11-01,42.78,55.09,32.21,37.95,322155563.489,0.0,0.0,0.0,0.0,DOTUSDT
2021-12-01,37.96,38.78,23.27,26.66,312312316.2,0.0,0.0,0.0,0.0,DOTUSDT
2022-01-01,26.67,30.88,15.83,19.37,313188670.553,0.0,0.0,0.0,0.0,DOTUSDT
2022-02-01,19.38,23.19,14.05,18.94,238996780.748,0.0,0.0,0.0,0.0,DOTUSDT
2022-03-01,18.94,23.33,16.0,21.33,203395790.73,0.0,0.0,0.0,0.0,DOTUSDT
2022-04-01,21.33,23.85,14.18,14.5,148817518.93,0.0,0.0,0.0,0.0,DOTUSDT
2022-05-01,14.5,16.45,7.3,10.35,334542404.113,0.0,0.0,0.0,0.0,DOTUSDT
2022-06-01,10.36,10.75,6.36,7.06,218609888.071,0.0,0.0,0.0,0.0,DOTUSDT
2022-07-01,7.06,9.21,6.0,8.62,226004126.46,0.0,0.0,0.0,0.0,DOTUSDT
2022-08-01,8.63,9.68,6.79,7.03,192768427.08,0.0,0.0,0.0,0.0,DOTUSDT
2022-09-01,7.03,8.05,5.97,6.32,193008236.212,0.0,0.0,0.0,0.0,DOTUSDT
2022-10-01,6.33,6.84,5.68,6.62,133932985.184,0.0,0.0,0.0,0.0,DOTUSDT
2022-11-01,6.62,7.42,5.0,5.46,174660339.0,0.0,0.0,0.0,0.0,DOTUSDT
2022-12-01,5.46,5.73,4.224,4.309,108929528.6,0.0,0.0,0.0,0.0,DOTUSDT
2023-01-01,4.308,6.84,4.275,6.26,168705917.86,0.0,0.0,0.0,0.0,DOTUSDT
2023-02-01,6.26,7.9,5.878,6.347,187466876.54,0.0,0.0,0.0,0.0,DOTUSDT
2023-03-01,6.349,6.699,5.15,6.343,166235571.41,0.0,0.0,0.0,0.0,DOTUSDT
2023-04-01,6.343,7.0,5.6,5.877,111218497.58,0.0,0.0,0.0,0.0,DOTUSDT
2023-05-01,5.877,5.909,5.117,5.315,71102964.19,0.0,0.0,0.0,0.0,DOTUSDT
