datetime,open,high,low,close,volume,sentiment,sentiment_diff,sentiment_ma3,sentiment_vol7,symbol
2017-11-01,1.5,2.1997,0.5,1.95,8492160.3,0.0,0.0,0.0,0.0,BNBUSDT
2017-12-01,1.95,11.3,1.8801,8.53,33765828.42,0.0,0.0,0.0,0.0,BNBUSDT
2018-01-01,8.5478,25.18,7.8,11.3131,78474425.46,0.0,0.0,0.0,0.0,BNBUSDT
2018-02-01,11.3131,11.8461,5.5233,10.4536,66521989.14,0.0,0.0,0.0,0.0,BNBUSDT
2018-03-01,10.4641,14.9444,7.06,11.051,109334954.29,0.0,0.0,0.0,0.0,BNBUSDT
2018-04-01,11.0599,15.9,10.3002,14.3291,110473101.32,0.0,0.0,0.0,0.0,BNBUSDT
2018-05-01,14.3271,16.276,11.611,14.2,60288703.5,0.0,0.0,0.0,0.0,BNBUSDT
2018-06-01,14.1919,17.4767,13.3419,14.6851,77082556.31,0.0,0.0,0.0,0.0,BNBUSDT
2018-07-01,14.7344,14.8886,11.6358,13.8369,47280615.05,0.0,0.0,0.0,0.0,BNBUSDT
2018-08-01,13.8384,14.47,8.5318,10.9899,35960999.01,0.0,0.0,0.0,0.0,BNBUSDT
2018-09-01,10.9897,11.5886,9.01,10.0172,25900298.74,0.0,0.0,0.0,0.0,BNBUSDT
2018-10-01,10.0172,11.0,9.22,9.4807,36051776.83,0.0,0.0,0.0,0.0,BNBUSDT
2018-11-01,9.4837,9.9776,4.532,5.115,25284154.31,0.0,0.0,0.0,0.0,BNBUSDT
2018-12-01,5.1122,6.62,4.12,6.1111,49444485.12,0.0,0.0,0.0,0.0,BNBUSDT
2019-01-01,6.1139,7.2157,5.3733,6.22,72126339.77,0.0,0.0,0.0,0.0,BNBUSDT
2019-02-01,6.225,11.2951,6.1172,10.2779,110685041.86,0.0,0.0,0.0,0.0,BNBUSDT
2019-03-01,10.2777,17.7386,10.2067,17.5376,115379333.44,0.0,0.0,0.0,0.0,BNBUSDT
2019-04-01,17.5201,25.4973,16.2501,22.0391,83676534.62,0.0,0.0,0.0,0.0,BNBUSDT
2019-05-01,22.03,35.4888,18.3,32.8862,104145121.86,0.0,0.0,0.0,0.0,BNBUSDT
2019-06-01,32.916,39.5941,28.7168,32.114,93155800.74,0.0,0.0,0.0,0.0,BNBUSDT
2019-07-01,32.1141,34.3839,24.1709,27.75,71835825.11,0.0,0.0,0.0,0.0,BNBUSDT
2019-08-01,27.7348,31.8791,20.8857,21.0604,43730003.73,0.0,0.0,0.0,0.0,BNBUSDT
2019-09-01,21.0602,23.5213,14.2555,15.8349,44740437.45,0.0,0.0,0.0,0.0,BNBUSDT
2019-10-01,15.8493,21.2378,14.8555,19.9099,53481014.91,0.0,0.0,0.0,0.0,BNBUSDT
2019-11-01,19.9087,21.8,13.88,15.7118,46441747.1,0.0,0.0,0.0,0.0,BNBUSDT
2019-12-01,15.703,15.88,12.1111,13.7161,38189582.55,0.0,0.0,0.0,0.0,BNBUSDT
2020-01-01,13.7159,18.88,12.98,18.2644,51701909.53,0.0,0.0,0.0,0.0,BNBUSDT
2020-02-01,18.2644,27.1905,17.7051,19.23,80993103.39,0.0,0.0,0.0,0.0,BNBUSDT
2020-03-01,19.2481,21.7628,6.38,12.5451,137539733.73,0.0,0.0,0.0,0.0,BNBUSDT
2020-04-01,12.5497,18.1377,11.96,16.9542,118041230.55,0.0,0.0,0.0,0.0,BNBUSDT
2020-05-01,16.951,18.1954,13.9129,17.0916,83664305.36,0.0,0.0,0.0,0.0,BNBUSDT
2020-06-01,17.0926,18.2,14.8,15.3838,51987798.59,0.0,0.0,0.0,0.0,BNBUSDT
2020-07-01,15.3959,20.855,15.0743,20.6615,69123483.1,0.0,0.0,0.0,0.0,BNBUSDT
2020-08-01,20.6637,23.91,19.1,23.1477,77626733.03,0.0,0.0,0.0,0.0,BNBUSDT
2020-09-01,23.1481,33.3888,18.011,29.2656,145525582.494,0.0,0.0,0.0,0.0,BNBUSDT
2020-10-01,29.2696,32.3788,25.6652,28.5058,81019994.543,0.0,0.0,0.0,0.0,BNBUSDT
2020-11-01,28.5058,35.4338,25.7499,31.4935,80529464.344,0.0,0.0,0.0,0.0,BNBUSDT
2020-12-01,31.4935,39.9999,26.7273,37.3588,81889998.06,0.0,0.0,0.0,0.0,BNBUSDT
2021-01-01,37.3596,47.2187,35.0374,44.3292,108685854.137,0.0,0.0,0.0,0.0,BNBUSDT
2021-02-01,44.3291,348.6969,43.4331,210.2138,232104898.346,0.0,0.0,0.0,0.0,BNBUSDT
2021-03-01,210.1177,316.6997,209.1204,302.3724,120847150.586,0.0,0.0,0.0,0.0,BNBUSDT
2021-04-01,302.4591,638.5673,300.7,622.65,128716600.9215,0.0,0.0,0.0,0.0,BNBUSDT
2021-05-01,622.64,691.77,211.7,353.33,134587758.88,0.0,0.0,0.0,0.0,BNBUSDT
2021-06-01,353.37,433.0,225.42,303.71,81593138.7162,0.0,0.0,0.0,0.0,BNBUSDT
2021-07-01,303.75,340.0,254.52,332.38,42951736.7814,0.0,0.0,0.0,0.0,BNBUSDT
2021-08-01,332.38,518.94,317.02,463.9,47408854.2339,0.0,0.0,0.0,0.0,BNBUSDT
2021-09-01,463.9,509.9,320.0,387.5,38737545.2824,0.0,0.0,0.0,0.0,BNBUSDT
2021-10-01,387.5,540.5,381.5,524.6,36199498.1635,0.0,0.0,0.0,0.0,BNBUSDT
2021-11-01,524.6,669.3,510.0,622.5,39485176.5596,0.0,0.0,0.0,0.0,BNBUSDT
2021-12-01,622.5,649.8,489.2,511.4,30148546.275,0.0,0.0,0.0,0.0,BNBUSDT
2022-01-01,511.5,533.9,336.0,374.3,29739135.347,0.0,0.0,0.0,0.0,BNBUSDT
2022-02-01,374.4,445.4,323.5,395.6,21315454.12,0.0,0.0,0.0,0.0,BNBUSDT
2022-03-01,395.7,452.3,359.5,428.9,19507996.784,0.0,0.0,0.0,0.0,BNBUSDT
2022-04-01,428.9,460.0,376.3,377.1,18734022.95,0.0,0.0,0.0,0.0,BNBUSDT
2022-05-01,377.1,413.6,218.8,320.9,35345315.0935,0.0,0.0,0.0,0.0,BNBUSDT
2022-06-01,321.0,324.5,183.4,219.6,25167392.6857,0.0,0.0,0.0,0.0,BNBUSDT
2022-07-01,219.6,302.0,213.5,283.4,17406679.066,0.0,0.0,0.0,0.0,BNBUSDT
2022-08-01,283.5,336.8,272.3,279.2,15761599.544,0.0,0.0,0.0,0.0,BNBUSDT
2022-09-01,279.3,300.0,256.7,284.8,11042786.764,0.0,0.0,0.0,0.0,BNBUSDT
2022-10-01,284.9,337.9,256.8,325.7,8998318.319,0.0,0.0,0.0,0.0,BNBUSDT
2022-11-01,325.8,398.3,250.0,300.6,20493005.683,0.0,0.0,0.0,0.0,BNBUSDT
2022-12-01,300.6,302.0,220.0,246.3,10945730.627,0.0,0.0,0.0,0.0,BNBUSDT
2023-01-01,246.3,323.5,240.7,312.0,10262168.483,0.0,0.0,0.0,0.0,BNBUSDT
2023-02-01,312.1,337.8,282.8,301.4,10977302.428,0.0,0.0,0.0,0.0,BNBUSDT
2023-03-01,301.5,346.3,265.0,316.9,13637106.404,0.0,0.0,0.0,0.0,BNBUSDT
2023-04-01,317.0,350.0,299.5,337.5,13022252.69,0.0,0.0,0.0,0.0,BNBUSDT
