datetime,open,high,low,close,volume,sentiment,sentiment_diff,sentiment_ma3,sentiment_vol7,symbol
2025-03-26 04:00:00,2.4383,2.4707,2.4354,2.465,13822169.0,-0.06,0.020000000000000004,-0.07999999999999992,0.17048949136725733,XRPUSDT
2025-03-26 08:00:00,2.4651,2.4729,2.4509,2.4567,20056253.0,-0.06,0.020000000000000004,-0.07999999999999992,0.17048949136725733,XRPUSDT
2025-03-26 12:00:00,2.4567,2.4592,2.3952,2.4054,36609876.0,-0.06,0.020000000000000004,-0.07999999999999992,0.17048949136725733,XRPUSDT
2025-03-26 16:00:00,2.4053,2.4135,2.3584,2.3717,25431340.0,-0.06,0.020000000000000004,-0.07999999999999992,0.17048949136725733,XRPUSDT
2025-03-26 20:00:00,2.3716,2.3887,2.328,2.3494,25436346.0,-0.06,0.020000000000000004,-0.07999999999999992,0.17048949136725733,XRPUSDT
2025-03-27 00:00:00,2.3494,2.39,2.3451,2.378,20809744.0,-0.2,-0.14,-0.11333333333333324,0.15131172490999342,XRPUSDT
2025-03-27 04:00:00,2.3781,2.3807,2.3519,2.3645,16939663.0,-0.2,-0.14,-0.11333333333333324,0.15131172490999342,XRPUSDT
2025-03-27 08:00:00,2.3645,2.3799,2.3392,2.3432,15539060.0,-0.2,-0.14,-0.11333333333333324,0.15131172490999342,XRPUSDT
2025-03-27 12:00:00,2.3431,2.367,2.3021,2.3402,37253784.0,-0.2,-0.14,-0.11333333333333324,0.15131172490999342,XRPUSDT
2025-03-27 16:00:00,2.3401,2.3564,2.3193,2.3396,19326078.0,-0.2,-0.14,-0.11333333333333324,0.15131172490999342,XRPUSDT
2025-03-27 20:00:00,2.3395,2.36,2.3292,2.341,12038473.0,-0.2,-0.14,-0.11333333333333324,0.15131172490999342,XRPUSDT
2025-03-28 00:00:00,2.3411,2.3433,2.3018,2.3104,20521855.0,-0.12,0.08000000000000002,-0.1266666666666666,0.13849531537547338,XRPUSDT
2025-03-28 04:00:00,2.3104,2.314,2.2171,2.2208,48531372.0,-0.12,0.08000000000000002,-0.1266666666666666,0.13849531537547338,XRPUSDT
2025-03-28 08:00:00,2.2209,2.243,2.1945,2.2271,40133299.0,-0.12,0.08000000000000002,-0.1266666666666666,0.13849531537547338,XRPUSDT
2025-03-28 12:00:00,2.227,2.2462,2.1746,2.1785,49920895.0,-0.12,0.08000000000000002,-0.1266666666666666,0.13849531537547338,XRPUSDT
2025-03-28 16:00:00,2.1785,2.1932,2.1535,2.1802,30080668.0,-0.12,0.08000000000000002,-0.1266666666666666,0.13849531537547338,XRPUSDT
2025-03-28 20:00:00,2.1802,2.2119,2.1587,2.2073,22201592.0,-0.12,0.08000000000000002,-0.1266666666666666,0.13849531537547338,XRPUSDT
2025-03-29 00:00:00,2.2072,2.2267,2.129,2.1763,25838007.0,-0.48,-0.36,-0.2666666666666666,0.16761634196950348,XRPUSDT
2025-03-29 04:00:00,2.1763,2.1862,2.1112,2.1223,25307335.0,-0.48,-0.36,-0.2666666666666666,0.16761634196950348,XRPUSDT
2025-03-29 08:00:00,2.1223,2.1434,2.0607,2.0871,54039681.0,-0.48,-0.36,-0.2666666666666666,0.16761634196950348,XRPUSDT
